TRAIN_CO,CAR_CO,TRAIN_TT,CAR_TT,TRAIN_WT,CAR_WT,INC,FULL,FLEX,CHOICE,TRAIN_AV,CAR_AV
40.003395,44.028824,35.86556,62.649178,27.268908,6.412196,0.31407452,0.0,0.0,1.0,1.0,1.0
89.80779,92.98018,88.06424,67.153076,25.972546,29.108227,0.29525036,0.0,1.0,0.0,1.0,1.0
83.22583,82.958405,89.01029,78.18882,7.3437796,13.931798,0.596218,1.0,1.0,1.0,1.0,1.0
18.56293,21.374134,56.006325,62.098392,20.543602,5.220549,0.2787691,0.0,1.0,1.0,1.0,1.0
65.94301,67.99307,49.171757,81.638115,26.866035,7.906884,0.1734825,0.0,0.0,0.0,1.0,1.0
30.257347,19.894451,9.54339,39.484116,11.035801,5.775574,0.30457962,1.0,0.0,1.0,1.0,1.0
68.513374,66.77354,81.678986,71.249886,17.451965,24.805943,0.43651304,1.0,0.0,0.0,1.0,1.0
77.40588,73.756836,26.525103,43.61001,8.495932,14.207561,0.21791174,0.0,1.0,0.0,1.0,1.0
0.36878973,18.923023,73.67677,39.157993,29.159557,27.246012,0.49681306,1.0,0.0,1.0,1.0,1.0
8.04824,3.7447786,15.473976,6.258523,7.829276,19.790085,0.3436184,1.0,1.0,1.0,1.0,1.0
71.83492,81.07803,64.566734,29.606224,23.36939,28.884907,0.37257612,0.0,1.0,0.0,1.0,1.0
6.8139644,19.820883,83.955055,38.52962,15.241178,7.4565268,0.21987158,0.0,0.0,0.0,1.0,1.0
59.685707,64.838585,99.80589,67.129,17.323872,12.3099,0.26887658,0.0,1.0,0.0,1.0,1.0
73.40775,76.41865,75.5724,61.639038,15.029529,17.646463,0.5836059,1.0,1.0,1.0,1.0,1.0
41.14739,31.2128,26.753134,34.33174,5.51015,28.59281,0.26877683,0.0,0.0,0.0,1.0,1.0
8.480675,17.816074,71.69888,20.584703,5.4073143,23.377022,0.41246957,1.0,0.0,0.0,1.0,1.0
81.857025,92.99261,96.23601,65.35245,13.512157,11.49616,0.3933542,1.0,1.0,1.0,1.0,1.0
62.4612,73.22534,38.302544,16.854174,20.726856,10.514706,0.233347,0.0,0.0,0.0,1.0,1.0
78.00405,80.51955,48.887577,40.334522,6.4640555,17.954002,0.2851778,0.0,1.0,0.0,1.0,1.0
54.36412,71.963165,92.97693,22.57633,12.998562,14.451151,0.22742385,0.0,0.0,0.0,1.0,1.0
22.227285,39.049015,99.643074,28.27086,27.33318,9.247859,0.25154316,0.0,1.0,0.0,1.0,1.0
85.148544,80.89189,25.088636,34.855034,17.044422,20.439993,0.44124058,1.0,1.0,1.0,1.0,1.0
97.7476,97.13988,17.027761,21.010965,12.724036,6.880558,0.20976011,0.0,1.0,0.0,1.0,1.0
96.16506,99.66615,81.06071,58.3357,11.682463,14.568824,0.4648779,1.0,1.0,1.0,1.0,1.0
48.847286,54.899956,16.30252,5.2973914,12.555447,11.220297,0.51139367,1.0,1.0,1.0,1.0,1.0
34.15595,42.33358,42.53332,13.027535,21.216984,24.978046,0.311197,1.0,0.0,0.0,1.0,1.0
83.33103,97.21243,82.43077,64.85897,13.181699,7.011332,0.54264796,1.0,0.0,0.0,1.0,1.0
26.603764,25.532463,19.816837,19.885975,17.896355,19.995943,0.40041438,1.0,1.0,0.0,1.0,1.0
32.857788,26.776527,20.195915,29.730526,12.528938,28.943415,0.2669405,0.0,0.0,0.0,1.0,1.0
70.20426,64.83739,81.207306,85.65794,12.03405,29.837795,0.15799852,0.0,1.0,1.0,1.0,1.0
52.54371,60.613644,89.70788,57.005898,27.27469,20.434713,0.23808202,0.0,1.0,1.0,1.0,1.0
2.8749359,3.7480738,48.776955,59.468365,23.937809,15.387932,0.27877283,0.0,0.0,1.0,1.0,1.0
52.55244,53.371582,25.54709,7.0776796,5.940952,18.037111,0.4383955,1.0,1.0,0.0,1.0,1.0
57.91033,68.00167,59.821903,30.39298,6.615617,7.6061907,0.35138425,1.0,1.0,0.0,1.0,1.0
62.626106,61.80208,46.389893,58.728333,5.006384,9.249462,0.25018224,0.0,1.0,0.0,1.0,1.0
1.6399783,5.2034874,87.76362,98.7727,26.525534,16.338417,0.47160524,1.0,0.0,1.0,1.0,1.0
98.45964,88.03758,20.25423,22.222303,10.170226,24.7765,0.41864306,1.0,1.0,1.0,1.0,1.0
23.021904,35.28983,52.129242,16.08105,21.528088,26.734774,0.54925853,1.0,1.0,0.0,1.0,1.0
56.881424,22.21418,39.89513,97.230934,14.351349,18.303345,0.46171635,1.0,0.0,1.0,1.0,1.0
50.990204,54.182884,72.279205,27.115452,7.088931,29.839874,0.18120031,0.0,0.0,0.0,1.0,1.0
58.40835,55.203022,27.017654,48.64261,26.732252,16.869984,0.41410202,0.0,1.0,1.0,1.0,1.0
77.88821,67.85597,25.851034,86.90123,16.379696,11.721302,0.30336654,0.0,1.0,1.0,1.0,1.0
28.842953,34.402493,45.069004,7.0529747,10.600254,25.734905,0.5062549,1.0,1.0,1.0,1.0,1.0
11.462903,22.009418,90.145035,60.07018,13.338123,16.909409,0.6853614,1.0,1.0,1.0,1.0,1.0
60.954704,58.238194,77.25121,90.91989,18.321589,13.780789,0.4676304,1.0,1.0,1.0,1.0,1.0
16.718761,11.161698,23.22955,37.26614,13.618693,20.530382,0.2001447,0.0,0.0,0.0,1.0,1.0
64.285126,59.685375,71.16399,58.573185,7.134244,18.557976,0.7490834,1.0,0.0,0.0,1.0,1.0
92.116516,33.028996,19.081348,88.532776,15.318184,28.288158,0.5973412,1.0,0.0,1.0,1.0,1.0
88.927185,85.87141,12.896144,52.53675,17.299114,7.9296503,0.1803424,0.0,1.0,1.0,1.0,1.0
83.00187,62.43524,26.535997,82.01378,17.153854,13.744885,0.5390402,1.0,1.0,1.0,1.0,1.0
8.67767,13.580814,73.67478,73.126884,20.678602,14.17177,0.397107,1.0,1.0,0.0,1.0,1.0
62.114307,60.821743,50.03852,50.91661,22.397827,24.916975,0.23308885,0.0,1.0,1.0,1.0,1.0
31.809824,14.067419,67.01907,79.83138,9.148169,20.50673,0.5260538,1.0,0.0,0.0,1.0,1.0
74.894646,76.74583,35.982132,33.806602,16.797518,10.398816,0.2256276,0.0,1.0,0.0,1.0,1.0
14.612187,29.536242,68.18739,20.32756,26.261154,23.589981,0.22795409,0.0,0.0,0.0,1.0,1.0
90.388535,90.550804,65.14367,48.550556,19.807316,28.67691,0.27154565,0.0,0.0,1.0,1.0,1.0
22.61266,14.655993,6.407598,75.301445,8.867321,8.034859,0.20493169,0.0,1.0,0.0,1.0,1.0
16.502527,18.24228,72.36432,61.799557,10.536533,18.809784,0.4735619,1.0,1.0,0.0,1.0,1.0
80.90573,94.340836,83.97045,54.24226,16.111126,6.8889546,0.4737854,1.0,1.0,1.0,1.0,1.0
56.79999,84.5439,52.363274,7.394148,27.821873,5.249581,0.47631037,1.0,1.0,1.0,1.0,1.0
79.457726,66.09233,42.75113,55.48367,8.9745655,14.098106,0.5294961,1.0,1.0,1.0,1.0,1.0
90.740585,81.80364,29.950348,51.471996,7.8251886,27.114935,0.26675177,0.0,0.0,0.0,1.0,1.0
36.303486,45.524612,97.70486,58.4447,11.012093,15.456954,0.36271143,0.0,0.0,1.0,1.0,1.0
70.51574,67.566185,56.795494,45.57201,10.414051,16.9737,0.7176072,1.0,0.0,1.0,1.0,1.0
57.748463,43.037098,25.441826,93.132,9.999886,14.075004,0.24962483,0.0,0.0,0.0,1.0,1.0
85.967285,42.610474,25.855055,67.77385,12.336853,20.326038,0.76620126,1.0,0.0,1.0,1.0,1.0
83.54279,96.475494,72.38096,33.809273,26.905222,12.481709,0.23400524,0.0,1.0,0.0,1.0,1.0
10.457021,0.8988991,8.057362,37.234116,12.139107,5.749628,0.6363292,1.0,1.0,0.0,1.0,1.0
86.35421,52.71403,17.672543,70.28068,19.566395,27.324501,0.40360287,1.0,0.0,1.0,1.0,1.0
23.457035,47.160484,69.82703,21.442223,24.872608,16.138914,0.43949118,1.0,1.0,0.0,1.0,1.0
91.757645,90.959915,11.483999,51.261646,22.586182,10.322453,0.18213949,0.0,1.0,1.0,1.0,1.0
66.21481,65.93922,36.41165,40.244167,16.506443,13.0556,0.26394233,0.0,1.0,1.0,1.0,1.0
10.600726,23.441296,57.888992,37.915432,16.95394,19.052197,0.75052524,1.0,0.0,1.0,1.0,1.0
74.50118,95.16021,45.4778,5.3898535,21.954754,9.065699,0.48353967,1.0,1.0,1.0,1.0,1.0
77.38808,77.826485,44.201057,12.808224,10.574417,22.489744,0.45135868,1.0,0.0,1.0,1.0,1.0
37.888027,50.38917,91.89905,12.130016,13.681254,27.222515,0.21258654,0.0,0.0,0.0,1.0,1.0
37.863754,36.675655,24.428143,14.260945,7.2595596,11.34318,0.2081922,0.0,1.0,1.0,1.0,1.0
99.45128,99.79276,26.010551,15.050329,26.135681,28.564919,0.19954596,0.0,0.0,1.0,1.0,1.0
55.92463,68.64681,55.622837,31.990417,21.04423,14.868021,0.51917714,1.0,1.0,0.0,1.0,1.0
48.346905,48.189304,25.991621,13.928826,17.485294,16.996553,0.25130656,0.0,1.0,1.0,1.0,1.0
19.651236,18.31003,69.709496,85.18798,22.356092,21.128563,0.28527045,0.0,0.0,1.0,1.0,1.0
84.23983,76.17025,62.777958,63.497078,7.481559,27.601637,0.37381542,1.0,1.0,0.0,1.0,1.0
90.067444,87.48192,52.11186,57.78237,9.233427,10.073858,0.3878909,1.0,1.0,1.0,1.0,1.0
29.74993,32.852665,77.95219,56.596855,17.755451,28.93167,0.28656235,0.0,1.0,0.0,1.0,1.0
72.18855,73.68749,45.3358,28.745832,12.236833,14.991624,0.27845955,0.0,1.0,1.0,1.0,1.0
48.80489,51.85666,52.98276,45.327,14.026572,19.857357,0.4340584,1.0,1.0,0.0,1.0,1.0
35.653984,33.719707,80.91276,61.779514,11.6184225,24.979078,0.5916072,1.0,1.0,0.0,1.0,1.0
39.305237,25.602772,5.831048,24.7164,8.163301,18.705776,0.5539095,1.0,1.0,0.0,1.0,1.0
81.23761,90.571335,84.673416,43.341476,18.374453,22.935177,0.27116144,0.0,0.0,0.0,1.0,1.0
99.37567,75.45622,47.509808,81.97069,23.590254,24.823462,0.5187369,1.0,0.0,1.0,1.0,1.0
70.55149,65.68202,85.532364,93.364204,8.404528,12.06842,0.189798,0.0,0.0,1.0,1.0,1.0
9.641579,13.316826,63.74428,81.40933,28.50281,12.411355,0.22651027,0.0,1.0,1.0,1.0,1.0
72.44792,44.25367,23.89072,87.974144,16.9053,17.652363,0.54712015,1.0,1.0,1.0,1.0,1.0
26.801254,56.609505,81.934425,18.530046,24.161552,19.907581,0.5359539,1.0,1.0,0.0,1.0,1.0
23.861385,5.051634,9.70618,25.77852,6.6205626,21.949398,0.5832328,1.0,1.0,1.0,1.0,1.0
77.785805,95.58302,91.92823,43.15732,27.15896,8.484684,0.22986118,0.0,0.0,0.0,1.0,1.0
74.3583,48.803352,5.51958,81.435135,7.084133,23.531662,0.21081272,0.0,0.0,1.0,1.0,1.0
52.04624,46.902714,34.53045,7.046706,7.749321,26.125765,0.67163956,1.0,0.0,1.0,1.0,1.0
66.4238,73.55489,92.904076,46.50273,9.9636345,26.917824,0.4929617,1.0,1.0,0.0,1.0,1.0
99.912056,92.01212,39.160336,53.135014,8.907873,28.310705,0.25095508,0.0,1.0,1.0,1.0,1.0
40.621956,20.628447,8.67754,90.27245,6.033011,8.997158,0.285219,0.0,0.0,0.0,1.0,1.0
78.31366,65.299934,6.3781533,62.596607,28.267698,24.967821,0.37912267,1.0,1.0,0.0,1.0,1.0
93.74502,33.889973,18.50974,84.80516,6.234053,29.874275,0.48147622,1.0,0.0,1.0,1.0,1.0
77.280174,70.93336,56.364346,95.77087,22.170746,15.581393,0.30997553,0.0,0.0,1.0,1.0,1.0
58.717564,68.696045,79.31588,47.313873,10.40279,18.742882,0.7278126,1.0,0.0,0.0,1.0,1.0
49.609604,30.984194,11.115188,47.482086,14.292011,14.231715,0.3366545,1.0,0.0,1.0,1.0,1.0
71.69665,71.104805,16.352623,33.806786,19.79665,24.271202,0.18145484,0.0,1.0,0.0,1.0,1.0
67.67633,60.75399,68.130936,69.00326,5.83777,20.402233,0.44295013,1.0,1.0,0.0,1.0,1.0
67.38188,54.079967,72.697044,75.93896,8.762555,26.771423,0.52542037,1.0,1.0,0.0,1.0,1.0
40.028862,15.272499,19.656696,49.47917,7.10423,17.749939,0.38099396,1.0,0.0,1.0,1.0,1.0
24.275204,30.393238,73.554855,11.5191345,18.946045,26.39248,0.27615175,0.0,1.0,1.0,1.0,1.0
91.46073,78.39824,57.398266,72.98597,8.723589,21.143412,0.38177207,0.0,0.0,1.0,1.0,1.0
27.889858,21.66287,81.825836,89.338684,5.2240953,15.212241,0.2717099,0.0,0.0,0.0,1.0,1.0
39.08055,63.186058,30.095243,7.2412567,24.258875,12.031223,0.4378566,1.0,0.0,0.0,1.0,1.0
19.270075,11.44861,10.2628765,50.60046,23.732317,24.230152,0.213132,0.0,1.0,1.0,1.0,1.0
3.708813,3.8634186,10.837648,43.24106,21.14484,10.646626,0.17130636,0.0,0.0,0.0,1.0,1.0
46.834568,53.949898,36.317593,37.616047,23.07086,11.188074,0.4048674,1.0,1.0,0.0,1.0,1.0
9.979762,11.839847,55.796078,35.019096,8.280908,18.34639,0.47371647,1.0,1.0,0.0,1.0,1.0
66.77067,45.753006,16.73529,84.28412,28.580719,26.5345,0.46664903,1.0,1.0,0.0,1.0,1.0
28.698357,15.764179,15.374691,68.90372,9.486601,10.010691,0.33903047,1.0,1.0,1.0,1.0,1.0
32.215187,38.943222,57.633892,13.653614,10.714324,19.016956,0.25050065,0.0,1.0,1.0,1.0,1.0
49.061005,35.954887,12.674143,6.053769,7.083221,26.989336,0.63468623,1.0,1.0,1.0,1.0,1.0
12.9983425,6.0470104,42.625217,95.65306,18.999226,6.634766,0.26465204,0.0,0.0,0.0,1.0,1.0
0.23319894,0.32220536,45.679176,39.44946,15.615708,7.7325344,0.30776212,0.0,1.0,1.0,1.0,1.0
15.828584,12.458916,67.50643,75.869064,17.256021,18.268349,0.40915912,1.0,1.0,0.0,1.0,1.0
89.447464,84.002655,38.39743,50.757084,10.712491,26.464489,0.2142783,0.0,0.0,0.0,1.0,1.0
34.72938,54.150047,84.63188,42.74733,29.429546,21.283642,0.5036308,1.0,1.0,1.0,1.0,1.0
56.64462,67.381744,62.439613,56.56681,22.580532,15.429224,0.5090153,1.0,0.0,1.0,1.0,1.0
80.80085,81.92613,64.06832,72.68129,20.7632,10.026862,0.2917034,1.0,0.0,1.0,1.0,1.0
3.585631,2.5693178,34.340405,75.47321,14.655174,13.3481,0.21763858,0.0,1.0,0.0,1.0,1.0
49.16673,42.061455,15.612564,25.67713,19.096792,25.327576,0.2930131,0.0,0.0,0.0,1.0,1.0
92.4373,92.54299,54.814884,66.74838,17.493118,8.504869,0.22626196,0.0,1.0,1.0,1.0,1.0
96.07597,98.100876,40.806107,48.94274,16.478325,10.114801,0.3397542,0.0,1.0,0.0,1.0,1.0
25.835361,11.189236,13.421375,59.50718,11.590803,14.00406,0.22175485,0.0,1.0,1.0,1.0,1.0
77.182205,65.75381,5.0501804,64.572495,24.637318,25.360657,0.34262243,0.0,1.0,1.0,1.0,1.0
20.032492,12.678261,38.32177,50.303646,5.701018,9.567944,0.21452513,1.0,0.0,1.0,1.0,1.0
72.36619,66.6127,49.672703,85.17183,21.948626,12.585037,0.3058849,0.0,0.0,0.0,1.0,1.0
36.10186,17.431871,6.9940968,54.957363,13.136505,13.002951,0.5080375,1.0,1.0,0.0,1.0,1.0
84.5805,90.12708,46.529686,57.32062,26.343262,5.2883434,0.22889097,0.0,1.0,0.0,1.0,1.0
41.30221,97.911606,98.97241,5.490747,5.1433535,6.9321904,0.6084192,1.0,0.0,1.0,1.0,1.0
21.833641,29.384048,74.52156,51.812244,29.702805,21.494389,0.26710272,0.0,0.0,1.0,1.0,1.0
69.34943,69.28844,12.125837,17.713392,25.453827,21.995077,0.80473554,1.0,1.0,0.0,1.0,1.0
56.552074,57.78111,74.57288,82.3142,26.474781,17.839172,0.209293,0.0,0.0,0.0,1.0,1.0
54.763073,51.84904,77.94306,46.674465,6.899278,23.064886,0.38986322,0.0,0.0,1.0,1.0,1.0
83.946785,94.035614,71.76733,37.841736,10.574576,9.929259,0.4402668,1.0,1.0,1.0,1.0,1.0
68.830536,73.67442,49.053192,64.86512,27.248863,14.971133,0.23560964,1.0,0.0,0.0,1.0,1.0
70.997505,71.08654,41.800053,38.29124,11.277448,15.11371,0.44515342,1.0,1.0,1.0,1.0,1.0
76.32889,46.855324,9.353206,52.93756,6.027371,10.924356,0.5353102,1.0,0.0,0.0,1.0,1.0
72.85855,80.13557,34.210617,15.096586,9.772589,12.86034,0.5682345,1.0,0.0,1.0,1.0,1.0
86.87631,91.407974,89.71307,60.551277,12.862774,8.036602,0.25681594,0.0,1.0,1.0,1.0,1.0
0.2867185,2.977199,53.067783,7.671568,8.873756,11.562586,0.33996552,0.0,1.0,1.0,1.0,1.0
6.594273,11.423274,49.5482,75.9071,29.546484,6.3617754,0.2492019,0.0,0.0,0.0,1.0,1.0
71.40671,60.482544,83.22809,78.08878,15.1514845,26.311716,0.85136735,1.0,0.0,1.0,1.0,1.0
21.570993,18.131401,47.107277,95.60247,25.126305,12.43648,0.21486,0.0,0.0,0.0,1.0,1.0
99.62268,94.6531,40.896835,57.184834,29.659813,29.668434,0.32009497,1.0,0.0,0.0,1.0,1.0
29.086588,12.592787,48.029377,69.20689,5.713511,23.024435,0.30689642,0.0,0.0,1.0,1.0,1.0
21.845736,28.8298,49.10749,19.074972,28.626408,28.803917,0.22512208,0.0,1.0,0.0,1.0,1.0
14.328426,16.584772,28.64951,19.507582,26.118011,24.695673,0.31269267,1.0,1.0,1.0,1.0,1.0
85.5262,79.11153,31.428913,45.67455,15.975912,27.68867,0.28639042,0.0,0.0,0.0,1.0,1.0
78.5342,80.549255,49.269066,31.441143,8.77233,14.350268,0.29397294,0.0,0.0,0.0,1.0,1.0
80.378105,91.56485,97.367226,7.92144,19.588741,28.697395,0.20189625,0.0,1.0,0.0,1.0,1.0
38.197075,57.639038,84.257515,28.284729,14.915943,19.342806,0.5377348,1.0,1.0,1.0,1.0,1.0
31.103727,37.661194,91.23896,75.33518,23.31893,7.3350835,0.2526062,0.0,1.0,1.0,1.0,1.0
84.02794,86.60579,99.32407,81.50877,25.763088,21.753426,0.25055212,0.0,1.0,0.0,1.0,1.0
4.5049925,7.9905906,85.98244,87.74906,20.587177,11.338522,0.27552935,1.0,1.0,1.0,1.0,1.0
28.971066,27.561104,95.481,85.73359,20.64594,23.605177,0.3506132,0.0,0.0,1.0,1.0,1.0
69.621216,68.13344,82.592255,67.073,10.210233,18.10722,0.2571519,0.0,1.0,1.0,1.0,1.0
12.2172575,42.526043,80.40644,7.360751,14.803052,14.2863245,0.33842146,1.0,0.0,1.0,1.0,1.0
44.448185,46.33896,65.349754,39.25721,16.737501,29.097425,0.2269799,0.0,1.0,1.0,1.0,1.0
30.37497,24.077057,69.28385,76.94315,11.095827,10.658896,0.49972183,1.0,0.0,1.0,1.0,1.0
32.890648,11.079802,6.9179087,77.37424,24.716341,13.672625,0.5395512,1.0,1.0,0.0,1.0,1.0
34.244762,43.119858,94.17607,82.48198,23.53384,10.874236,0.483207,1.0,1.0,1.0,1.0,1.0
55.29161,82.30008,59.861824,31.60127,28.20809,15.069633,0.46954718,1.0,0.0,1.0,1.0,1.0
64.17265,68.27877,63.240757,48.248928,20.986097,19.843063,0.28151828,0.0,1.0,1.0,1.0,1.0
53.666225,46.259476,38.668797,92.55032,14.011986,15.239461,0.25327837,0.0,1.0,0.0,1.0,1.0
58.67183,75.99197,57.579803,11.403021,17.251785,8.162649,0.29329586,0.0,0.0,0.0,1.0,1.0
29.341803,24.667221,71.37598,70.109085,7.566107,23.531141,0.24541056,0.0,0.0,0.0,1.0,1.0
41.069904,61.60292,97.853035,53.635387,25.07347,8.729147,0.28604406,0.0,0.0,0.0,1.0,1.0
54.885883,53.213593,71.3922,68.798996,18.229164,21.56418,0.24080902,0.0,0.0,1.0,1.0,1.0
96.0618,73.172806,36.45341,97.615364,20.882912,26.657927,0.39066058,1.0,1.0,1.0,1.0,1.0
23.26377,20.883743,38.664223,97.16746,25.971899,8.393449,0.26288462,0.0,1.0,0.0,1.0,1.0
20.666693,15.71622,79.2207,85.03609,6.1941595,8.32807,0.5111391,1.0,0.0,0.0,1.0,1.0
13.00507,8.348436,15.949089,27.669352,21.724747,20.74184,0.5004885,1.0,0.0,1.0,1.0,1.0
2.3187861,71.79751,95.50051,18.9867,29.1779,10.727949,0.58170986,1.0,0.0,0.0,1.0,1.0
85.564064,93.02232,67.67799,29.751873,11.4478035,28.567535,0.50634146,1.0,1.0,0.0,1.0,1.0
34.71398,62.061745,98.29444,13.4494095,15.732511,23.844372,0.54008037,1.0,1.0,1.0,1.0,1.0
61.503902,64.914505,37.951733,10.634956,12.661829,24.07443,0.47614893,1.0,0.0,0.0,1.0,1.0
9.559018,7.146036,13.217493,18.03247,20.215286,24.925322,0.28850922,0.0,1.0,1.0,1.0,1.0
